IDENTIFICACION,PRIORIDAD_ELECCION_CARRERA,OFA_ID,ANTECEDENTE_ACADEMICO,EVALUACION_CAPACIDAD,CONDICION_SOCIOECONOMICA_POBREZA,RURALIDAD,TERRITORIALIDAD,PUEBLO_NACIONALIDAD,PERSONA_CON_DISCAPACIDAD,BENEFICIARIO_BONO_JOAQUIN,VICTIMA_VIOLENCIA_GENERO,MIGRANTE_RETORNADO,HIJO_VICTIMA_FEMICIDIO,ENFERMEDAD_CATASTROFICA,ACOGIMIENTO_INSTITUCIONAL,MERITO_ACADEMICO,OTROS_RECONOCIMIENTOS,BACHILLER_CURSO_ACTUAL
2729,1,3045,730,730,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2729,2,3043,730,730,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2729,3,3039,730,730,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2729,4,3036,730,730,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2730,1,3046,692,692,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2730,2,3006,692,692,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2730,3,3017,692,692,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2730,4,3012,692,692,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2731,1,3047,856,856,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2731,2,3024,856,856,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2731,3,3045,856,856,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2731,4,3012,856,856,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2732,1,3001,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2732,2,3034,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2732,3,3005,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2732,4,3045,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2733,1,3012,910,910,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2733,2,3027,910,910,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2733,3,3005,910,910,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2733,4,3045,910,910,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2734,1,3007,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2734,2,3041,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2734,3,3049,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2734,4,3043,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2735,1,3045,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2735,2,3005,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2735,3,3012,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2735,4,3048,808,808,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2736,1,3043,943,943,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2736,2,3041,943,943,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2736,3,3020,943,943,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2736,4,3002,943,943,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2737,1,3045,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2737,2,3043,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2737,3,3031,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2737,4,3048,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2738,1,3013,605,605,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2738,2,3012,605,605,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2738,3,3047,605,605,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2738,4,3045,605,605,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2739,1,3035,962,962,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2739,2,3006,962,962,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2739,3,3010,962,962,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2739,4,3042,962,962,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2740,1,3017,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2740,2,3046,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2740,3,3051,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2740,4,3045,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2741,1,3017,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2741,2,3045,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2741,3,3015,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2741,4,3008,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2742,1,3001,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2742,2,3017,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2742,3,3048,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2742,4,3010,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2743,1,3010,764,764,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2743,2,3052,764,764,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2743,3,3001,764,764,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2743,4,3045,764,764,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2744,1,3013,939,939,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2744,2,3001,939,939,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2744,3,3049,939,939,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2744,4,3007,939,939,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2745,1,3036,851,851,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2745,2,3012,851,851,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2745,3,3005,851,851,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2745,4,3004,851,851,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2746,1,3005,853,853,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2746,2,3045,853,853,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2746,3,3034,853,853,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2746,4,3014,853,853,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2747,1,3020,894,894,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2747,2,3049,894,894,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2747,3,3043,894,894,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2747,4,3047,894,894,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2748,1,3013,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2748,2,3017,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2748,3,3041,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2748,4,3035,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2749,1,3017,685,685,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2749,2,3054,685,685,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2749,3,3046,685,685,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2749,4,3025,685,685,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2750,1,3044,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2750,2,3012,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2750,3,3005,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2750,4,3015,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2751,1,3017,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2751,2,3001,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2751,3,3045,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2751,4,3037,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2752,1,3005,905,905,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2752,2,3010,905,905,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2752,3,3048,905,905,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2752,4,3040,905,905,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2753,1,3051,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2753,2,3056,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2753,3,3017,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2753,4,3013,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2754,1,3046,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2754,2,3056,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2754,3,3041,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2754,4,3045,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2755,1,3045,709,709,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2755,2,3016,709,709,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2755,3,3037,709,709,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2755,4,3046,709,709,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2756,1,3043,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2756,2,3001,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2756,3,3013,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2756,4,3007,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2757,1,3010,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2757,2,3049,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2757,3,3001,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2757,4,3017,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2758,1,3041,928,928,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2758,2,3035,928,928,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2758,3,3010,928,928,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2758,4,3008,928,928,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2759,1,3010,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2759,2,3034,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2759,3,3012,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2759,4,3051,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2760,1,3030,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2760,2,3005,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2760,3,3045,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2760,4,3013,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2761,1,3042,977,977,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2761,2,3012,977,977,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2761,3,3037,977,977,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2761,4,3045,977,977,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2762,1,3049,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2762,2,3012,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2762,3,3013,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2762,4,3030,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2763,1,3049,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2763,2,3048,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2763,3,3005,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2763,4,3006,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2764,1,3034,919,919,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2764,2,3005,919,919,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2764,3,3014,919,919,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2764,4,3007,919,919,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2765,1,3041,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2765,2,3051,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2765,3,3056,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2765,4,3017,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2766,1,3038,993,993,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2766,2,3046,993,993,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2766,3,3005,993,993,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2766,4,3043,993,993,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2767,1,3018,735,735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2767,2,3010,735,735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2767,3,3017,735,735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2767,4,3005,735,735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2768,1,3043,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2768,2,3012,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2768,3,3013,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2768,4,3006,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2769,1,3046,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2769,2,3034,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2769,3,3037,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2769,4,3017,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2770,1,3010,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2770,2,3045,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2770,3,3006,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2770,4,3005,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2771,1,3043,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2771,2,3010,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2771,3,3013,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2771,4,3031,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2772,1,3028,867,867,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2772,2,3043,867,867,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2772,3,3041,867,867,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2772,4,3045,867,867,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2773,1,3012,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2773,2,3013,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2773,3,3025,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2773,4,3054,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2774,1,3045,834,834,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2774,2,3008,834,834,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2774,3,3001,834,834,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2774,4,3003,834,834,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2775,1,3011,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2775,2,3005,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2775,3,3035,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2775,4,3046,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2776,1,3045,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2776,2,3010,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2776,3,3017,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2776,4,3034,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2777,1,3045,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2777,2,3046,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2777,3,3049,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2777,4,3034,880,880,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2778,1,3043,705,705,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2778,2,3005,705,705,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2778,3,3036,705,705,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2778,4,3012,705,705,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2779,1,3024,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2779,2,3041,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2779,3,3012,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2779,4,3004,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2780,1,3001,938,938,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2780,2,3005,938,938,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2780,3,3013,938,938,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2780,4,3054,938,938,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2781,1,3013,755,755,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2781,2,3006,755,755,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2781,3,3035,755,755,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2781,4,3046,755,755,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2782,1,3043,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2782,2,3013,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2782,3,3036,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2782,4,3045,936,936,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2783,1,3043,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2783,2,3047,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2783,3,3037,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2783,4,3017,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2784,1,3041,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2784,2,3046,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2784,3,3001,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2784,4,3055,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2785,1,3010,704,704,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2785,2,3030,704,704,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2785,3,3047,704,704,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2785,4,3035,704,704,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2786,1,3006,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2786,2,3017,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2786,3,3010,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2786,4,3030,796,796,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2787,1,3055,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2787,2,3005,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2787,3,3044,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2787,4,3004,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2788,1,3001,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2788,2,3005,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2788,3,3051,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2788,4,3012,963,963,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2789,1,3008,612,612,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2789,2,3010,612,612,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2789,3,3035,612,612,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2789,4,3037,612,612,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2790,1,3010,907,907,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2790,2,3045,907,907,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2790,3,3013,907,907,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2790,4,3049,907,907,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2791,1,3042,967,967,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2791,2,3025,967,967,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2791,3,3045,967,967,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2791,4,3046,967,967,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2792,1,3012,966,966,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
